prompt,label,prompt_corr,cot_gold,pred,cot_pred,correct_pred,correct_cot
"Answer True or False to the following question. Answer as in the examples.

Jompuses are shumpuses. Sterpuses are jompuses. Shumpuses are dumpuses. Every rompus is a grimpus. Every yumpus is a gorpus. Each lorpus is overcast. Every rompus is a brimpus. Every grimpus is a vumpus. Every jompus is large. Sterpuses are not liquid. Every sterpus is an impus. Yumpuses are not kind. Every impus is nervous. Shumpuses are not bitter. Grimpuses are not transparent. Rompuses are loud. Every shumpus is a tumpus. Every brimpus is cold. Grimpuses are sterpuses. Every vumpus is not blue. Each dumpus is fruity. Each jompus is a lorpus. Sally is a sterpus. Sally is a yumpus.
Question: Is Sally liquid?
Think step-by-step.

",False,"Answer True or False to the following question. Answer as in the examples.

Jompuses are shumpuses. Sterpuses are jompuses. Shumpuses are dumpuses. Every rompus is a grimpus. Every yumpus is a gorpus. Each lorpus is overcast. Every rompus is a brimpus. Every grimpus is a vumpus. Every jompus is large. Sterpuses are not liquid. Every sterpus is an impus. Yumpuses are not kind. Every impus is nervous. Shumpuses are not bitter. Grimpuses are not transparent. Rompuses are loud. Every shumpus is a tumpus. Every brimpus is cold. Grimpuses are sterpuses. Every vumpus is not blue. Each dumpus is fruity. Each jompus is a lorpus. Sally is not a sterpus. Sally is a yumpus.
Question: Is Sally liquid?
Think step-by-step.

","['Sterpuses are not liquid.', 'Sally is a sterpus.', 'Sally is not liquid.']",FALSE,[],False,True
"Answer True or False to the following question. Answer as in the examples.

Every yumpus is a brimpus. Brimpuses are zumpuses. Every tumpus is a gorpus. Every dumpus is a rompus. Brimpuses are dumpuses. Dumpuses are grimpuses. Zumpuses are not slow. Rompuses are transparent. Yumpuses are dull. Each lempus is brown. Every tumpus is cold. Dumpuses are snowy. Every yumpus is a lempus. Brimpuses are luminous. Wren is a tumpus. Wren is a dumpus.
Question: Is Wren snowy?
Think step-by-step.

",True,"Answer True or False to the following question. Answer as in the examples.

Every yumpus is a brimpus. Brimpuses are zumpuses. Every tumpus is a gorpus. Every dumpus is a rompus. Brimpuses are dumpuses. Dumpuses are grimpuses. Zumpuses are not slow. Rompuses are transparent. Yumpuses are dull. Each lempus is brown. Every tumpus is cold. Dumpuses are snowy. Every yumpus is a lempus. Brimpuses are luminous. Wren is a tumpus. Wren is not a dumpus.
Question: Is Wren snowy?
Think step-by-step.

","['Dumpuses are snowy.', 'Wren is a dumpus.', 'Wren is snowy.']",NaN,[],False,True
"Answer True or False to the following question. Answer as in the examples.

Every tumpus is a brimpus. Rompuses are tumpuses. Each shumpus is not earthy. Impuses are wumpuses. Zumpuses are sterpuses. Each tumpus is not dull. Dumpuses are metallic. Every rompus is a dumpus. Every shumpus is a yumpus. Tumpuses are shumpuses. Every sterpus is small. Each shumpus is a zumpus. Impuses are brown. Rompuses are fast. Each yumpus is amenable. Zumpuses are melodic. Brimpuses are not rainy. Every zumpus is a grimpus. Stella is a shumpus. Stella is an impus.
Question: Is Stella earthy?
Think step-by-step.

",False,"Answer True or False to the following question. Answer as in the examples.

Every tumpus is a brimpus. Rompuses are tumpuses. Each shumpus is not earthy. Impuses are wumpuses. Zumpuses are sterpuses. Each tumpus is not dull. Dumpuses are metallic. Every rompus is a dumpus. Every shumpus is a yumpus. Tumpuses are shumpuses. Every sterpus is small. Each shumpus is a zumpus. Impuses are brown. Rompuses are fast. Each yumpus is amenable. Zumpuses are melodic. Brimpuses are not rainy. Every zumpus is a grimpus. Stella is not a shumpus. Stella is an impus.
Question: Is Stella earthy?
Think step-by-step.

","['Each shumpus is not earthy.', 'Stella is a shumpus.', 'Stella is not earthy.']",NaN,[],False,True
"Answer True or False to the following question. Answer as in the examples.

Every rompus is a numpus. Lempuses are aggressive. Every dumpus is wooden. Each lorpus is a tumpus. Rompuses are dull. Zumpuses are red. Each sterpus is opaque. Tumpuses are rompuses. Lorpuses are bitter. Lorpuses are sterpuses. Each dumpus is a yumpus. Tumpuses are discordant. Tumpuses are zumpuses. Every rompus is a lempus. Max is a rompus. Max is a dumpus.
Question: Is Max dull?
Think step-by-step.

",True,"Answer True or False to the following question. Answer as in the examples.

Every rompus is a numpus. Lempuses are aggressive. Every dumpus is wooden. Each lorpus is a tumpus. Rompuses are dull. Zumpuses are red. Each sterpus is opaque. Tumpuses are rompuses. Lorpuses are bitter. Lorpuses are sterpuses. Each dumpus is a yumpus. Tumpuses are discordant. Tumpuses are zumpuses. Every rompus is a lempus. Max is not a rompus. Max is a dumpus.
Question: Is Max dull?
Think step-by-step.

","['Rompuses are dull.', 'Max is a rompus.', 'Max is dull.']",NaN,[],False,True
"Answer True or False to the following question. Answer as in the examples.

Each sterpus is wooden. Shumpuses are sterpuses. Each zumpus is an impus. Every lempus is a tumpus. Every dumpus is not small. Every shumpus is fruity. Every brimpus is not slow. Lempuses are red. Tumpuses are not mean. Every shumpus is a rompus. Lorpuses are lempuses. Yumpuses are gorpuses. Every lempus is a numpus. Each rompus is a dumpus. Each lorpus is bright. Each gorpus is loud. Rompuses are lorpuses. Yumpuses are shumpuses. Rompuses are overcast. Lorpuses are brimpuses. Yumpuses are not happy. Zumpuses are opaque. Stella is a yumpus. Stella is a zumpus.
Question: Is Stella happy?
Think step-by-step.

",False,"Answer True or False to the following question. Answer as in the examples.

Each sterpus is wooden. Shumpuses are sterpuses. Each zumpus is an impus. Every lempus is a tumpus. Every dumpus is not small. Every shumpus is fruity. Every brimpus is not slow. Lempuses are red. Tumpuses are not mean. Every shumpus is a rompus. Lorpuses are lempuses. Yumpuses are gorpuses. Every lempus is a numpus. Each rompus is a dumpus. Each lorpus is bright. Each gorpus is loud. Rompuses are lorpuses. Yumpuses are shumpuses. Rompuses are overcast. Lorpuses are brimpuses. Yumpuses are not happy. Zumpuses are opaque. Stella is not a yumpus. Stella is a zumpus.
Question: Is Stella happy?
Think step-by-step.

","['Yumpuses are not happy.', 'Stella is a yumpus.', 'Stella is not happy.']",NaN,[],False,True
"Answer True or False to the following question. Answer as in the examples.

Lempuses are impuses. Each zumpus is brown. Every sterpus is a grimpus. Impuses are not snowy. Zumpuses are lorpuses. Lorpuses are large. Each zumpus is a lempus. Each sterpus is not sour. Each lempus is a dumpus. Lempuses are not amenable. Rex is a lempus. Rex is a sterpus.
Question: Is Rex amenable?
Think step-by-step.

",False,"Answer True or False to the following question. Answer as in the examples.

Lempuses are impuses. Each zumpus is brown. Every sterpus is a grimpus. Impuses are not snowy. Zumpuses are lorpuses. Lorpuses are large. Each zumpus is a lempus. Each sterpus is not sour. Each lempus is a dumpus. Lempuses are not amenable. Rex is not a lempus. Rex is a sterpus.
Question: Is Rex amenable?
Think step-by-step.

","['Lempuses are not amenable.', 'Rex is a lempus.', 'Rex is not amenable.']",NaN,[],False,True
"Answer True or False to the following question. Answer as in the examples.

Shumpuses are dumpuses. Numpuses are brimpuses. Every yumpus is moderate. Yumpuses are sterpuses. Every shumpus is blue. Each sterpus is snowy. Every numpus is angry. Each yumpus is a rompus. Numpuses are yumpuses. Brimpuses are fruity. Sam is a numpus. Sam is a shumpus.
Question: Is Sam angry?
Think step-by-step.

",True,"Answer True or False to the following question. Answer as in the examples.

Shumpuses are dumpuses. Numpuses are brimpuses. Every yumpus is moderate. Yumpuses are sterpuses. Every shumpus is blue. Each sterpus is snowy. Every numpus is angry. Each yumpus is a rompus. Numpuses are yumpuses. Brimpuses are fruity. Sam is not a numpus. Sam is a shumpus.
Question: Is Sam angry?
Think step-by-step.

","['Every numpus is angry.', 'Sam is a numpus.', 'Sam is angry.']",NaN,[],False,True
"Answer True or False to the following question. Answer as in the examples.

Yumpuses are gorpuses. Dumpuses are small. Sterpuses are not happy. Every yumpus is bitter. Every dumpus is a sterpus. Every dumpus is a lempus. Max is a dumpus. Max is a yumpus.
Question: Is Max small?
Think step-by-step.

",True,"Answer True or False to the following question. Answer as in the examples.

Yumpuses are gorpuses. Dumpuses are small. Sterpuses are not happy. Every yumpus is bitter. Every dumpus is a sterpus. Every dumpus is a lempus. Max is not a dumpus. Max is a yumpus.
Question: Is Max small?
Think step-by-step.

","['Dumpuses are small.', 'Max is a dumpus.', 'Max is small.']",**True**,[],False,True
"Answer True or False to the following question. Answer as in the examples.

Every jompus is cold. Dumpuses are mean. Sterpuses are vumpuses. Grimpuses are happy. Wumpuses are grimpuses. Dumpuses are rompuses. Rompuses are bitter. Impuses are jompuses. Sterpuses are not brown. Each wumpus is a dumpus. Impuses are fast. Impuses are brimpuses. Dumpuses are impuses. Wumpuses are liquid. Sam is a sterpus. Sam is a dumpus.
Question: Is Sam mean?
Think step-by-step.

",True,"Answer True or False to the following question. Answer as in the examples.

Every jompus is cold. Dumpuses are mean. Sterpuses are vumpuses. Grimpuses are happy. Wumpuses are grimpuses. Dumpuses are rompuses. Rompuses are bitter. Impuses are jompuses. Sterpuses are not brown. Each wumpus is a dumpus. Impuses are fast. Impuses are brimpuses. Dumpuses are impuses. Wumpuses are liquid. Sam is a sterpus. Sam is not a dumpus.
Question: Is Sam mean?
Think step-by-step.

","['Dumpuses are mean.', 'Sam is a dumpus.', 'Sam is mean.']",NaN,[],False,True
"Answer True or False to the following question. Answer as in the examples.

Tumpuses are not fruity. Every shumpus is luminous. Zumpuses are large. Every gorpus is a zumpus. Jompuses are not muffled. Every rompus is a numpus. Vumpuses are jompuses. Yumpuses are vumpuses. Each lorpus is nervous. Yumpuses are not dull. Rompuses are not fast. Every lorpus is a lempus. Each yumpus is a grimpus. Each zumpus is a lorpus. Each impus is rainy. Grimpuses are transparent. Lorpuses are impuses. Every gorpus is a tumpus. Vumpuses are temperate. Each gorpus is bitter. Every vumpus is a gorpus. Zumpuses are shumpuses. Sam is a rompus. Sam is a lorpus.
Question: Is Sam nervous?
Think step-by-step.

",True,"Answer True or False to the following question. Answer as in the examples.

Tumpuses are not fruity. Every shumpus is luminous. Zumpuses are large. Every gorpus is a zumpus. Jompuses are not muffled. Every rompus is a numpus. Vumpuses are jompuses. Yumpuses are vumpuses. Each lorpus is nervous. Yumpuses are not dull. Rompuses are not fast. Every lorpus is a lempus. Each yumpus is a grimpus. Each zumpus is a lorpus. Each impus is rainy. Grimpuses are transparent. Lorpuses are impuses. Every gorpus is a tumpus. Vumpuses are temperate. Each gorpus is bitter. Every vumpus is a gorpus. Zumpuses are shumpuses. Sam is a rompus. Sam is not a lorpus.
Question: Is Sam nervous?
Think step-by-step.

","['Each lorpus is nervous.', 'Sam is a lorpus.', 'Sam is nervous.']",NaN,[],False,True
"Answer True or False to the following question. Answer as in the examples.

Yumpuses are hot. Jompuses are vumpuses. Each zumpus is dull. Every brimpus is fruity. Shumpuses are fast. Each grimpus is red. Brimpuses are yumpuses. Every yumpus is a zumpus. Shumpuses are numpuses. Tumpuses are impuses. Lempuses are not rainy. Every yumpus is a jompus. Brimpuses are lempuses. Tumpuses are not metallic. Tumpuses are grimpuses. Jompuses are not nervous. Each vumpus is small. Jompuses are tumpuses. Max is a brimpus. Max is a shumpus.
Question: Is Max fruity?
Think step-by-step.

",True,"Answer True or False to the following question. Answer as in the examples.

Yumpuses are hot. Jompuses are vumpuses. Each zumpus is dull. Every brimpus is fruity. Shumpuses are fast. Each grimpus is red. Brimpuses are yumpuses. Every yumpus is a zumpus. Shumpuses are numpuses. Tumpuses are impuses. Lempuses are not rainy. Every yumpus is a jompus. Brimpuses are lempuses. Tumpuses are not metallic. Tumpuses are grimpuses. Jompuses are not nervous. Each vumpus is small. Jompuses are tumpuses. Max is not a brimpus. Max is a shumpus.
Question: Is Max fruity?
Think step-by-step.

","['Every brimpus is fruity.', 'Max is a brimpus.', 'Max is fruity.']",TRUE,[],False,True
"Answer True or False to the following question. Answer as in the examples.

Every brimpus is a zumpus. Each lorpus is a rompus. Each rompus is a vumpus. Each numpus is not floral. Rompuses are not sunny. Numpuses are lorpuses. Vumpuses are shy. Lorpuses are not bright. Each numpus is a gorpus. Every gorpus is aggressive. Rompuses are yumpuses. Every grimpus is not opaque. Lorpuses are grimpuses. Each brimpus is slow. Wren is a numpus. Wren is a brimpus.
Question: Is Wren floral?
Think step-by-step.

",False,"Answer True or False to the following question. Answer as in the examples.

Every brimpus is a zumpus. Each lorpus is a rompus. Each rompus is a vumpus. Each numpus is not floral. Rompuses are not sunny. Numpuses are lorpuses. Vumpuses are shy. Lorpuses are not bright. Each numpus is a gorpus. Every gorpus is aggressive. Rompuses are yumpuses. Every grimpus is not opaque. Lorpuses are grimpuses. Each brimpus is slow. Wren is not a numpus. Wren is a brimpus.
Question: Is Wren floral?
Think step-by-step.

","['Each numpus is not floral.', 'Wren is a numpus.', 'Wren is not floral.']",NaN,[],False,True
"Answer True or False to the following question. Answer as in the examples.

Each lorpus is not sweet. Each yumpus is dull. Each vumpus is fast. Yumpuses are grimpuses. Dumpuses are red. Sterpuses are melodic. Vumpuses are wumpuses. Every wumpus is aggressive. Every zumpus is nervous. Every wumpus is a lorpus. Each dumpus is a sterpus. Vumpuses are zumpuses. Dumpuses are jompuses. Every wumpus is a dumpus. Max is a dumpus. Max is a yumpus.
Question: Is Max red?
Think step-by-step.

",True,"Answer True or False to the following question. Answer as in the examples.

Each lorpus is not sweet. Each yumpus is dull. Each vumpus is fast. Yumpuses are grimpuses. Dumpuses are red. Sterpuses are melodic. Vumpuses are wumpuses. Every wumpus is aggressive. Every zumpus is nervous. Every wumpus is a lorpus. Each dumpus is a sterpus. Vumpuses are zumpuses. Dumpuses are jompuses. Every wumpus is a dumpus. Max is not a dumpus. Max is a yumpus.
Question: Is Max red?
Think step-by-step.

","['Dumpuses are red.', 'Max is a dumpus.', 'Max is red.']",NaN,[],False,True
"Answer True or False to the following question. Answer as in the examples.

Tumpuses are not small. Each brimpus is not kind. Shumpuses are vumpuses. Brimpuses are zumpuses. Each shumpus is not wooden. Every grimpus is orange. Each zumpus is transparent. Each tumpus is a brimpus. Brimpuses are yumpuses. Every tumpus is a grimpus. Max is a shumpus. Max is a tumpus.
Question: Is Max small?
Think step-by-step.

",False,"Answer True or False to the following question. Answer as in the examples.

Tumpuses are not small. Each brimpus is not kind. Shumpuses are vumpuses. Brimpuses are zumpuses. Each shumpus is not wooden. Every grimpus is orange. Each zumpus is transparent. Each tumpus is a brimpus. Brimpuses are yumpuses. Every tumpus is a grimpus. Max is a shumpus. Max is not a tumpus.
Question: Is Max small?
Think step-by-step.

","['Tumpuses are not small.', 'Max is a tumpus.', 'Max is not small.']",NaN,[],False,True
"Answer True or False to the following question. Answer as in the examples.

Every brimpus is fast. Each shumpus is not nervous. Sterpuses are brimpuses. Each sterpus is bright. Every brimpus is a jompus. Every wumpus is snowy. Brimpuses are yumpuses. Numpuses are sterpuses. Numpuses are not transparent. Dumpuses are angry. Each numpus is a wumpus. Each jompus is metallic. Each sterpus is a shumpus. Every dumpus is a grimpus. Stella is a dumpus. Stella is a sterpus.
Question: Is Stella bright?
Think step-by-step.

",True,"Answer True or False to the following question. Answer as in the examples.

Every brimpus is fast. Each shumpus is not nervous. Sterpuses are brimpuses. Each sterpus is bright. Every brimpus is a jompus. Every wumpus is snowy. Brimpuses are yumpuses. Numpuses are sterpuses. Numpuses are not transparent. Dumpuses are angry. Each numpus is a wumpus. Each jompus is metallic. Each sterpus is a shumpus. Every dumpus is a grimpus. Stella is a dumpus. Stella is not a sterpus.
Question: Is Stella bright?
Think step-by-step.

","['Each sterpus is bright.', 'Stella is a sterpus.', 'Stella is bright.']",NaN,[],False,True
"Answer True or False to the following question. Answer as in the examples.

Every grimpus is not small. Each grimpus is an impus. Lempuses are shy. Shumpuses are grimpuses. Every yumpus is not sour. Each vumpus is windy. Wumpuses are rompuses. Every grimpus is a dumpus. Lempuses are vumpuses. Each numpus is red. Every shumpus is not muffled. Each impus is not liquid. Every wumpus is bright. Vumpuses are numpuses. Each vumpus is a shumpus. Shumpuses are yumpuses. Lempuses are brimpuses. Each brimpus is not temperate. Alex is a wumpus. Alex is a shumpus.
Question: Is Alex muffled?
Think step-by-step.

",False,"Answer True or False to the following question. Answer as in the examples.

Every grimpus is not small. Each grimpus is an impus. Lempuses are shy. Shumpuses are grimpuses. Every yumpus is not sour. Each vumpus is windy. Wumpuses are rompuses. Every grimpus is a dumpus. Lempuses are vumpuses. Each numpus is red. Every shumpus is not muffled. Each impus is not liquid. Every wumpus is bright. Vumpuses are numpuses. Each vumpus is a shumpus. Shumpuses are yumpuses. Lempuses are brimpuses. Each brimpus is not temperate. Alex is a wumpus. Alex is not a shumpus.
Question: Is Alex muffled?
Think step-by-step.

","['Every shumpus is not muffled.', 'Alex is a shumpus.', 'Alex is not muffled.']",NaN,[],False,True
"Answer True or False to the following question. Answer as in the examples.

Each vumpus is slow. Numpuses are metallic. Every vumpus is an impus. Every rompus is a yumpus. Rompuses are sweet. Vumpuses are numpuses. Wren is a rompus. Wren is a vumpus.
Question: Is Wren slow?
Think step-by-step.

",True,"Answer True or False to the following question. Answer as in the examples.

Each vumpus is slow. Numpuses are metallic. Every vumpus is an impus. Every rompus is a yumpus. Rompuses are sweet. Vumpuses are numpuses. Wren is a rompus. Wren is not a vumpus.
Question: Is Wren slow?
Think step-by-step.

","['Each vumpus is slow.', 'Wren is a vumpus.', 'Wren is slow.']",NaN,[],False,True
"Answer True or False to the following question. Answer as in the examples.

Rompuses are angry. Rompuses are vumpuses. Brimpuses are impuses. Every impus is muffled. Each brimpus is floral. Each brimpus is a zumpus. Stella is a brimpus. Stella is a rompus.
Question: Is Stella floral?
Think step-by-step.

",True,"Answer True or False to the following question. Answer as in the examples.

Rompuses are angry. Rompuses are vumpuses. Brimpuses are impuses. Every impus is muffled. Each brimpus is floral. Each brimpus is a zumpus. Stella is not a brimpus. Stella is a rompus.
Question: Is Stella floral?
Think step-by-step.

","['Each brimpus is floral.', 'Stella is a brimpus.', 'Stella is floral.']",TRUE,[],False,True
"Answer True or False to the following question. Answer as in the examples.

Yumpuses are opaque. Every impus is not dull. Each rompus is a gorpus. Each rompus is not large. Each vumpus is a yumpus. Dumpuses are feisty. Each shumpus is snowy. Shumpuses are jompuses. Wumpuses are not hot. Dumpuses are rompuses. Each rompus is an impus. Vumpuses are dumpuses. Vumpuses are orange. Each dumpus is a wumpus. Sam is a rompus. Sam is a shumpus.
Question: Is Sam large?
Think step-by-step.

",False,"Answer True or False to the following question. Answer as in the examples.

Yumpuses are opaque. Every impus is not dull. Each rompus is a gorpus. Each rompus is not large. Each vumpus is a yumpus. Dumpuses are feisty. Each shumpus is snowy. Shumpuses are jompuses. Wumpuses are not hot. Dumpuses are rompuses. Each rompus is an impus. Vumpuses are dumpuses. Vumpuses are orange. Each dumpus is a wumpus. Sam is not a rompus. Sam is a shumpus.
Question: Is Sam large?
Think step-by-step.

","['Each rompus is not large.', 'Sam is a rompus.', 'Sam is not large.']",NaN,[],False,True
"Answer True or False to the following question. Answer as in the examples.

Every grimpus is mean. Every shumpus is not slow. Lempuses are blue. Shumpuses are lempuses. Grimpuses are jompuses. Shumpuses are gorpuses. Polly is a shumpus. Polly is a grimpus.
Question: Is Polly slow?
Think step-by-step.

",False,"Answer True or False to the following question. Answer as in the examples.

Every grimpus is mean. Every shumpus is not slow. Lempuses are blue. Shumpuses are lempuses. Grimpuses are jompuses. Shumpuses are gorpuses. Polly is not a shumpus. Polly is a grimpus.
Question: Is Polly slow?
Think step-by-step.

","['Every shumpus is not slow.', 'Polly is a shumpus.', 'Polly is not slow.']",NaN,[],False,True
"Answer True or False to the following question. Answer as in the examples.

Jompuses are lorpuses. Sterpuses are tumpuses. Sterpuses are gorpuses. Every gorpus is amenable. Brimpuses are sterpuses. Each brimpus is a zumpus. Tumpuses are impuses. Every rompus is blue. Tumpuses are rompuses. Brimpuses are fast. Every tumpus is not metallic. Zumpuses are not large. Sterpuses are sour. Each jompus is temperate. Polly is a sterpus. Polly is a jompus.
Question: Is Polly sour?
Think step-by-step.

",True,"Answer True or False to the following question. Answer as in the examples.

Jompuses are lorpuses. Sterpuses are tumpuses. Sterpuses are gorpuses. Every gorpus is amenable. Brimpuses are sterpuses. Each brimpus is a zumpus. Tumpuses are impuses. Every rompus is blue. Tumpuses are rompuses. Brimpuses are fast. Every tumpus is not metallic. Zumpuses are not large. Sterpuses are sour. Each jompus is temperate. Polly is not a sterpus. Polly is a jompus.
Question: Is Polly sour?
Think step-by-step.

","['Sterpuses are sour.', 'Polly is a sterpus.', 'Polly is sour.']",NaN,[],False,True
"Answer True or False to the following question. Answer as in the examples.

Rompuses are not fast. Dumpuses are numpuses. Every wumpus is a rompus. Wumpuses are amenable. Sterpuses are cold. Wumpuses are zumpuses. Every zumpus is a sterpus. Zumpuses are shy. Each zumpus is a vumpus. Dumpuses are dull. Max is a dumpus. Max is a zumpus.
Question: Is Max shy?
Think step-by-step.

",True,"Answer True or False to the following question. Answer as in the examples.

Rompuses are not fast. Dumpuses are numpuses. Every wumpus is a rompus. Wumpuses are amenable. Sterpuses are cold. Wumpuses are zumpuses. Every zumpus is a sterpus. Zumpuses are shy. Each zumpus is a vumpus. Dumpuses are dull. Max is a dumpus. Max is not a zumpus.
Question: Is Max shy?
Think step-by-step.

","['Zumpuses are shy.', 'Max is a zumpus.', 'Max is shy.']",TRUE,[],False,True
"Answer True or False to the following question. Answer as in the examples.

Vumpuses are aggressive. Impuses are not fruity. Lorpuses are bright. Each impus is a lorpus. Vumpuses are dumpuses. Sterpuses are rompuses. Every impus is a sterpus. Each sterpus is large. Rompuses are hot. Every sterpus is a jompus. Wren is an impus. Wren is a vumpus.
Question: Is Wren fruity?
Think step-by-step.

",False,"Answer True or False to the following question. Answer as in the examples.

Vumpuses are aggressive. Impuses are not fruity. Lorpuses are bright. Each impus is a lorpus. Vumpuses are dumpuses. Sterpuses are rompuses. Every impus is a sterpus. Each sterpus is large. Rompuses are hot. Every sterpus is a jompus. Wren is not an impus. Wren is a vumpus.
Question: Is Wren fruity?
Think step-by-step.

","['Impuses are not fruity.', 'Wren is an impus.', 'Wren is not fruity.']",FALSE,[],False,True
"Answer True or False to the following question. Answer as in the examples.

Tumpuses are not windy. Lempuses are bitter. Every shumpus is a zumpus. Each dumpus is a vumpus. Every gorpus is not red. Dumpuses are dull. Wumpuses are dumpuses. Lempuses are rompuses. Every brimpus is a sterpus. Each gorpus is a lempus. Gorpuses are tumpuses. Every wumpus is a grimpus. Each brimpus is a gorpus. Dumpuses are brimpuses. Every grimpus is kind. Sterpuses are fruity. Shumpuses are not happy. Wumpuses are not slow. Lempuses are yumpuses. Each brimpus is not opaque. Rompuses are not wooden. Vumpuses are discordant. Max is a brimpus. Max is a shumpus.
Question: Is Max opaque?
Think step-by-step.

",False,"Answer True or False to the following question. Answer as in the examples.

Tumpuses are not windy. Lempuses are bitter. Every shumpus is a zumpus. Each dumpus is a vumpus. Every gorpus is not red. Dumpuses are dull. Wumpuses are dumpuses. Lempuses are rompuses. Every brimpus is a sterpus. Each gorpus is a lempus. Gorpuses are tumpuses. Every wumpus is a grimpus. Each brimpus is a gorpus. Dumpuses are brimpuses. Every grimpus is kind. Sterpuses are fruity. Shumpuses are not happy. Wumpuses are not slow. Lempuses are yumpuses. Each brimpus is not opaque. Rompuses are not wooden. Vumpuses are discordant. Max is not a brimpus. Max is a shumpus.
Question: Is Max opaque?
Think step-by-step.

","['Each brimpus is not opaque.', 'Max is a brimpus.', 'Max is not opaque.']",FALSE,[],False,True
"Answer True or False to the following question. Answer as in the examples.

Each numpus is overcast. Yumpuses are not aggressive. Rompuses are not shy. Each numpus is a brimpus. Every rompus is a jompus. Rompuses are grimpuses. Each jompus is an impus. Jompuses are floral. Each grimpus is transparent. Every jompus is a yumpus. Fae is a jompus. Fae is a numpus.
Question: Is Fae floral?
Think step-by-step.

",True,"Answer True or False to the following question. Answer as in the examples.

Each numpus is overcast. Yumpuses are not aggressive. Rompuses are not shy. Each numpus is a brimpus. Every rompus is a jompus. Rompuses are grimpuses. Each jompus is an impus. Jompuses are floral. Each grimpus is transparent. Every jompus is a yumpus. Fae is not a jompus. Fae is a numpus.
Question: Is Fae floral?
Think step-by-step.

","['Jompuses are floral.', 'Fae is a jompus.', 'Fae is floral.']",NaN,[],False,True
"Answer True or False to the following question. Answer as in the examples.

Grimpuses are orange. Jompuses are grimpuses. Dumpuses are floral. Jompuses are not muffled. Every dumpus is an impus. Jompuses are brimpuses. Stella is a dumpus. Stella is a jompus.
Question: Is Stella muffled?
Think step-by-step.

",False,"Answer True or False to the following question. Answer as in the examples.

Grimpuses are orange. Jompuses are grimpuses. Dumpuses are floral. Jompuses are not muffled. Every dumpus is an impus. Jompuses are brimpuses. Stella is a dumpus. Stella is not a jompus.
Question: Is Stella muffled?
Think step-by-step.

","['Jompuses are not muffled.', 'Stella is a jompus.', 'Stella is not muffled.']",NaN,[],False,True
"Answer True or False to the following question. Answer as in the examples.

Vumpuses are rainy. Dumpuses are wumpuses. Sterpuses are dull. Numpuses are not slow. Each numpus is a lempus. Each gorpus is a tumpus. Every lempus is not small. Each impus is earthy. Every vumpus is a zumpus. Each dumpus is bitter. Every zumpus is not kind. Tumpuses are brown. Each dumpus is a lorpus. Lorpuses are gorpuses. Each impus is a rompus. Each numpus is a dumpus. Every vumpus is a numpus. Lorpuses are sterpuses. Wumpuses are not muffled. Each gorpus is transparent. Each lorpus is nervous. Every gorpus is a brimpus. Sam is an impus. Sam is a dumpus.
Question: Is Sam bitter?
Think step-by-step.

",True,"Answer True or False to the following question. Answer as in the examples.

Vumpuses are rainy. Dumpuses are wumpuses. Sterpuses are dull. Numpuses are not slow. Each numpus is a lempus. Each gorpus is a tumpus. Every lempus is not small. Each impus is earthy. Every vumpus is a zumpus. Each dumpus is bitter. Every zumpus is not kind. Tumpuses are brown. Each dumpus is a lorpus. Lorpuses are gorpuses. Each impus is a rompus. Each numpus is a dumpus. Every vumpus is a numpus. Lorpuses are sterpuses. Wumpuses are not muffled. Each gorpus is transparent. Each lorpus is nervous. Every gorpus is a brimpus. Sam is an impus. Sam is not a dumpus.
Question: Is Sam bitter?
Think step-by-step.

","['Each dumpus is bitter.', 'Sam is a dumpus.', 'Sam is bitter.']",TRUE,[],False,True
"Answer True or False to the following question. Answer as in the examples.

Every impus is a lorpus. Dumpuses are hot. Lempuses are not bright. Yumpuses are loud. Each wumpus is an impus. Each wumpus is a lempus. Every impus is floral. Dumpuses are shumpuses. Each yumpus is a jompus. Wumpuses are not small. Every shumpus is not angry. Dumpuses are gorpuses. Lorpuses are snowy. Impuses are dumpuses. Stella is a yumpus. Stella is an impus.
Question: Is Stella floral?
Think step-by-step.

",True,"Answer True or False to the following question. Answer as in the examples.

Every impus is a lorpus. Dumpuses are hot. Lempuses are not bright. Yumpuses are loud. Each wumpus is an impus. Each wumpus is a lempus. Every impus is floral. Dumpuses are shumpuses. Each yumpus is a jompus. Wumpuses are not small. Every shumpus is not angry. Dumpuses are gorpuses. Lorpuses are snowy. Impuses are dumpuses. Stella is a yumpus. Stella is not an impus.
Question: Is Stella floral?
Think step-by-step.

","['Every impus is floral.', 'Stella is an impus.', 'Stella is floral.']",NaN,[],False,True
"Answer True or False to the following question. Answer as in the examples.

Zumpuses are wumpuses. Every vumpus is feisty. Zumpuses are not transparent. Each shumpus is fruity. Every vumpus is a numpus. Every vumpus is a shumpus. Sally is a vumpus. Sally is a zumpus.
Question: Is Sally feisty?
Think step-by-step.

",True,"Answer True or False to the following question. Answer as in the examples.

Zumpuses are wumpuses. Every vumpus is feisty. Zumpuses are not transparent. Each shumpus is fruity. Every vumpus is a numpus. Every vumpus is a shumpus. Sally is not a vumpus. Sally is a zumpus.
Question: Is Sally feisty?
Think step-by-step.

","['Every vumpus is feisty.', 'Sally is a vumpus.', 'Sally is feisty.']",NaN,[],False,True
