prompt,label,prompt_corr,cot_gold,pred,cot_pred,correct_pred,correct_cot
"Answer True or False to the following question. Answer as in the examples.

Every dumpus is a rompus. Every zumpus is an impus. Yumpuses are lempuses. Every lempus is red. Every grimpus is a numpus. Every grimpus is opaque. Every yumpus is sweet. Wumpuses are not amenable. Dumpuses are floral. Every vumpus is cold. Every dumpus is a gorpus. Vumpuses are dumpuses. Every zumpus is a vumpus. Impuses are wooden. Each zumpus is not loud. Each yumpus is a zumpus. Rompuses are bright. Vumpuses are wumpuses. Alex is a yumpus. Alex is a grimpus.
Question: Is Alex sweet?
Think step-by-step.

(1) Every yumpus is sweet.
(2) Alex is a yumpus.
(3) Alex is sweet.
Answer: True

Every grimpus is mean. Every shumpus is not slow. Lempuses are blue. Shumpuses are lempuses. Grimpuses are jompuses. Shumpuses are gorpuses. Polly is a shumpus. Polly is a grimpus.
Question: Is Polly slow?
Think step-by-step.

",False,"Answer True or False to the following question. Answer as in the examples.

Every dumpus is a rompus. Every zumpus is an impus. Yumpuses are lempuses. Every lempus is red. Every grimpus is a numpus. Every grimpus is opaque. Every yumpus is sweet. Wumpuses are not amenable. Dumpuses are floral. Every vumpus is cold. Every dumpus is a gorpus. Vumpuses are dumpuses. Every zumpus is a vumpus. Impuses are wooden. Each zumpus is not loud. Each yumpus is a zumpus. Rompuses are bright. Vumpuses are wumpuses. Alex is a yumpus. Alex is a grimpus.
Question: Is Alex sweet?
Think step-by-step.

(1) Every yumpus is sweet.
(2) Alex is a yumpus.
(3) Alex is sweet.
Answer: True

Every grimpus is mean. Every shumpus is slow. Lempuses are blue. Shumpuses are lempuses. Grimpuses are jompuses. Shumpuses are gorpuses. Polly is a shumpus. Polly is a grimpus.
Question: Is Polly slow?
Think step-by-step.

","['Every shumpus is not slow.', 'Polly is a shumpus.', 'Polly is not slow.']",False,"['Every grimpus is mean.', 'Polly is a grimpus.', 'Polly is slow.']",True,False
"Answer True or False to the following question. Answer as in the examples.

Each dumpus is a brimpus. Dumpuses are shy. Yumpuses are grimpuses. Lempuses are discordant. Gorpuses are red. Each wumpus is bitter. Every yumpus is sunny. Grimpuses are not temperate. Numpuses are sterpuses. Each vumpus is a gorpus. Tumpuses are vumpuses. Each gorpus is a jompus. Vumpuses are lempuses. Every dumpus is a yumpus. Shumpuses are small. Numpuses are not amenable. Every brimpus is not wooden. Tumpuses are not bright. Every vumpus is not fruity. Yumpuses are tumpuses. Tumpuses are shumpuses. Each gorpus is a wumpus. Polly is a dumpus. Polly is a numpus.
Question: Is Polly shy?
Think step-by-step.

(1) Dumpuses are shy.
(2) Polly is a dumpus.
(3) Polly is shy.
Answer: True

Jompuses are lorpuses. Sterpuses are tumpuses. Sterpuses are gorpuses. Every gorpus is amenable. Brimpuses are sterpuses. Each brimpus is a zumpus. Tumpuses are impuses. Every rompus is blue. Tumpuses are rompuses. Brimpuses are fast. Every tumpus is not metallic. Zumpuses are not large. Sterpuses are sour. Each jompus is temperate. Polly is a sterpus. Polly is a jompus.
Question: Is Polly sour?
Think step-by-step.

",True,"Answer True or False to the following question. Answer as in the examples.

Each dumpus is a brimpus. Dumpuses are shy. Yumpuses are grimpuses. Lempuses are discordant. Gorpuses are red. Each wumpus is bitter. Every yumpus is sunny. Grimpuses are not temperate. Numpuses are sterpuses. Each vumpus is a gorpus. Tumpuses are vumpuses. Each gorpus is a jompus. Vumpuses are lempuses. Every dumpus is a yumpus. Shumpuses are small. Numpuses are not amenable. Every brimpus is not wooden. Tumpuses are not bright. Every vumpus is not fruity. Yumpuses are tumpuses. Tumpuses are shumpuses. Each gorpus is a wumpus. Polly is a dumpus. Polly is a numpus.
Question: Is Polly shy?
Think step-by-step.

(1) Dumpuses are shy.
(2) Polly is a dumpus.
(3) Polly is shy.
Answer: True

Jompuses are lorpuses. Sterpuses are tumpuses. Sterpuses are gorpuses. Every gorpus is amenable. Brimpuses are sterpuses. Each brimpus is a zumpus. Tumpuses are impuses. Every rompus is blue. Tumpuses are rompuses. Brimpuses are fast. Every tumpus is not metallic. Zumpuses are not large. Sterpuses are not sour. Each jompus is temperate. Polly is a sterpus. Polly is a jompus.
Question: Is Polly sour?
Think step-by-step.

","['Sterpuses are sour.', 'Polly is a sterpus.', 'Polly is sour.']",True,"['Sterpuses are sour.', 'Polly is a sterpus.', 'Polly is sour.']",True,False
"Answer True or False to the following question. Answer as in the examples.

Gorpuses are feisty. Every lempus is not metallic. Brimpuses are lempuses. Each brimpus is not small. Each gorpus is a yumpus. Brimpuses are rompuses. Stella is a gorpus. Stella is a brimpus.
Question: Is Stella small?
Think step-by-step.

(1) Each brimpus is not small.
(2) Stella is a brimpus.
(3) Stella is not small.
Answer: False

Rompuses are not fast. Dumpuses are numpuses. Every wumpus is a rompus. Wumpuses are amenable. Sterpuses are cold. Wumpuses are zumpuses. Every zumpus is a sterpus. Zumpuses are shy. Each zumpus is a vumpus. Dumpuses are dull. Max is a dumpus. Max is a zumpus.
Question: Is Max shy?
Think step-by-step.

",True,"Answer True or False to the following question. Answer as in the examples.

Gorpuses are feisty. Every lempus is not metallic. Brimpuses are lempuses. Each brimpus is not small. Each gorpus is a yumpus. Brimpuses are rompuses. Stella is a gorpus. Stella is a brimpus.
Question: Is Stella small?
Think step-by-step.

(1) Each brimpus is not small.
(2) Stella is a brimpus.
(3) Stella is not small.
Answer: False

Rompuses are not fast. Dumpuses are numpuses. Every wumpus is a rompus. Wumpuses are amenable. Sterpuses are cold. Wumpuses are zumpuses. Every zumpus is a sterpus. Zumpuses are not shy. Each zumpus is a vumpus. Dumpuses are dull. Max is a dumpus. Max is a zumpus.
Question: Is Max shy?
Think step-by-step.

","['Zumpuses are shy.', 'Max is a zumpus.', 'Max is shy.']",True,"['Every zumpus is a sterpus.', 'Max is a dumpus.', 'Max is a zumpus.']",True,False
"Answer True or False to the following question. Answer as in the examples.

Tumpuses are jompuses. Tumpuses are brimpuses. Sterpuses are vumpuses. Every vumpus is discordant. Each brimpus is a sterpus. Jompuses are not moderate. Each tumpus is opaque. Lempuses are bitter. Gorpuses are not cold. Gorpuses are lorpuses. Every brimpus is a lempus. Every sterpus is a zumpus. Each sterpus is earthy. Each brimpus is dull. Max is a gorpus. Max is a brimpus.
Question: Is Max dull?
Think step-by-step.

(1) Each brimpus is dull.
(2) Max is a brimpus.
(3) Max is dull.
Answer: True

Vumpuses are aggressive. Impuses are not fruity. Lorpuses are bright. Each impus is a lorpus. Vumpuses are dumpuses. Sterpuses are rompuses. Every impus is a sterpus. Each sterpus is large. Rompuses are hot. Every sterpus is a jompus. Wren is an impus. Wren is a vumpus.
Question: Is Wren fruity?
Think step-by-step.

",False,"Answer True or False to the following question. Answer as in the examples.

Tumpuses are jompuses. Tumpuses are brimpuses. Sterpuses are vumpuses. Every vumpus is discordant. Each brimpus is a sterpus. Jompuses are not moderate. Each tumpus is opaque. Lempuses are bitter. Gorpuses are not cold. Gorpuses are lorpuses. Every brimpus is a lempus. Every sterpus is a zumpus. Each sterpus is earthy. Each brimpus is dull. Max is a gorpus. Max is a brimpus.
Question: Is Max dull?
Think step-by-step.

(1) Each brimpus is dull.
(2) Max is a brimpus.
(3) Max is dull.
Answer: True

Vumpuses are aggressive. Impuses are fruity. Lorpuses are bright. Each impus is a lorpus. Vumpuses are dumpuses. Sterpuses are rompuses. Every impus is a sterpus. Each sterpus is large. Rompuses are hot. Every sterpus is a jompus. Wren is an impus. Wren is a vumpus.
Question: Is Wren fruity?
Think step-by-step.

","['Impuses are not fruity.', 'Wren is an impus.', 'Wren is not fruity.']",False,"['Each impus is a vumpus.', 'Wren is a vumpus.', 'Wren is fruity.']",True,False
"Answer True or False to the following question. Answer as in the examples.

Every rompus is small. Each grimpus is a gorpus. Sterpuses are rompuses. Each sterpus is a vumpus. Each sterpus is not feisty. Grimpuses are snowy. Fae is a sterpus. Fae is a grimpus.
Question: Is Fae feisty?
Think step-by-step.

(1) Each sterpus is not feisty.
(2) Fae is a sterpus.
(3) Fae is not feisty.
Answer: False

Tumpuses are not windy. Lempuses are bitter. Every shumpus is a zumpus. Each dumpus is a vumpus. Every gorpus is not red. Dumpuses are dull. Wumpuses are dumpuses. Lempuses are rompuses. Every brimpus is a sterpus. Each gorpus is a lempus. Gorpuses are tumpuses. Every wumpus is a grimpus. Each brimpus is a gorpus. Dumpuses are brimpuses. Every grimpus is kind. Sterpuses are fruity. Shumpuses are not happy. Wumpuses are not slow. Lempuses are yumpuses. Each brimpus is not opaque. Rompuses are not wooden. Vumpuses are discordant. Max is a brimpus. Max is a shumpus.
Question: Is Max opaque?
Think step-by-step.

",False,"Answer True or False to the following question. Answer as in the examples.

Every rompus is small. Each grimpus is a gorpus. Sterpuses are rompuses. Each sterpus is a vumpus. Each sterpus is not feisty. Grimpuses are snowy. Fae is a sterpus. Fae is a grimpus.
Question: Is Fae feisty?
Think step-by-step.

(1) Each sterpus is not feisty.
(2) Fae is a sterpus.
(3) Fae is not feisty.
Answer: False

Tumpuses are not windy. Lempuses are bitter. Every shumpus is a zumpus. Each dumpus is a vumpus. Every gorpus is not red. Dumpuses are dull. Wumpuses are dumpuses. Lempuses are rompuses. Every brimpus is a sterpus. Each gorpus is a lempus. Gorpuses are tumpuses. Every wumpus is a grimpus. Each brimpus is a gorpus. Dumpuses are brimpuses. Every grimpus is kind. Sterpuses are fruity. Shumpuses are not happy. Wumpuses are not slow. Lempuses are yumpuses. Each brimpus is opaque. Rompuses are not wooden. Vumpuses are discordant. Max is a brimpus. Max is a shumpus.
Question: Is Max opaque?
Think step-by-step.

","['Each brimpus is not opaque.', 'Max is a brimpus.', 'Max is not opaque.']",True,"['Every brimpus is a sterpus.', 'Max is a brimpus.', 'Max is not opaque.']",False,False
"Answer True or False to the following question. Answer as in the examples.

Zumpuses are brimpuses. Each lorpus is a shumpus. Gorpuses are not sour. Each shumpus is a tumpus. Lorpuses are numpuses. Impuses are angry. Every lorpus is dull. Tumpuses are not melodic. Every gorpus is a grimpus. Every gorpus is a lorpus. Zumpuses are temperate. Every shumpus is windy. Impuses are vumpuses. Vumpuses are not slow. Each shumpus is a yumpus. Impuses are gorpuses. Numpuses are not earthy. Every grimpus is small. Sam is a gorpus. Sam is a zumpus.
Question: Is Sam sour?
Think step-by-step.

(1) Gorpuses are not sour.
(2) Sam is a gorpus.
(3) Sam is not sour.
Answer: False

Each numpus is overcast. Yumpuses are not aggressive. Rompuses are not shy. Each numpus is a brimpus. Every rompus is a jompus. Rompuses are grimpuses. Each jompus is an impus. Jompuses are floral. Each grimpus is transparent. Every jompus is a yumpus. Fae is a jompus. Fae is a numpus.
Question: Is Fae floral?
Think step-by-step.

",True,"Answer True or False to the following question. Answer as in the examples.

Zumpuses are brimpuses. Each lorpus is a shumpus. Gorpuses are not sour. Each shumpus is a tumpus. Lorpuses are numpuses. Impuses are angry. Every lorpus is dull. Tumpuses are not melodic. Every gorpus is a grimpus. Every gorpus is a lorpus. Zumpuses are temperate. Every shumpus is windy. Impuses are vumpuses. Vumpuses are not slow. Each shumpus is a yumpus. Impuses are gorpuses. Numpuses are not earthy. Every grimpus is small. Sam is a gorpus. Sam is a zumpus.
Question: Is Sam sour?
Think step-by-step.

(1) Gorpuses are not sour.
(2) Sam is a gorpus.
(3) Sam is not sour.
Answer: False

Each numpus is overcast. Yumpuses are not aggressive. Rompuses are not shy. Each numpus is a brimpus. Every rompus is a jompus. Rompuses are grimpuses. Each jompus is an impus. Jompuses are not floral. Each grimpus is transparent. Every jompus is a yumpus. Fae is a jompus. Fae is a numpus.
Question: Is Fae floral?
Think step-by-step.

","['Jompuses are floral.', 'Fae is a jompus.', 'Fae is floral.']",True,"['Each brimpus is a numpus.', 'Fae is a brimpus.', 'Fae is floral.']",True,False
"Answer True or False to the following question. Answer as in the examples.

Brimpuses are sterpuses. Each sterpus is nervous. Brimpuses are zumpuses. Each zumpus is floral. Sterpuses are vumpuses. Every gorpus is small. Vumpuses are grimpuses. Sterpuses are gorpuses. Numpuses are rompuses. Tumpuses are mean. Brimpuses are not fast. Each vumpus is a tumpus. Numpuses are sour. Every vumpus is metallic. Wren is a vumpus. Wren is a numpus.
Question: Is Wren metallic?
Think step-by-step.

(1) Every vumpus is metallic.
(2) Wren is a vumpus.
(3) Wren is metallic.
Answer: True

Grimpuses are orange. Jompuses are grimpuses. Dumpuses are floral. Jompuses are not muffled. Every dumpus is an impus. Jompuses are brimpuses. Stella is a dumpus. Stella is a jompus.
Question: Is Stella muffled?
Think step-by-step.

",False,"Answer True or False to the following question. Answer as in the examples.

Brimpuses are sterpuses. Each sterpus is nervous. Brimpuses are zumpuses. Each zumpus is floral. Sterpuses are vumpuses. Every gorpus is small. Vumpuses are grimpuses. Sterpuses are gorpuses. Numpuses are rompuses. Tumpuses are mean. Brimpuses are not fast. Each vumpus is a tumpus. Numpuses are sour. Every vumpus is metallic. Wren is a vumpus. Wren is a numpus.
Question: Is Wren metallic?
Think step-by-step.

(1) Every vumpus is metallic.
(2) Wren is a vumpus.
(3) Wren is metallic.
Answer: True

Grimpuses are orange. Jompuses are grimpuses. Dumpuses are floral. Jompuses are muffled. Every dumpus is an impus. Jompuses are brimpuses. Stella is a dumpus. Stella is a jompus.
Question: Is Stella muffled?
Think step-by-step.

","['Jompuses are not muffled.', 'Stella is a jompus.', 'Stella is not muffled.']",False,"['Every dumpus is an impus.', 'Stella is a dumpus.', 'Stella is muffled.']",True,False
"Answer True or False to the following question. Answer as in the examples.

Each lorpus is not happy. Zumpuses are moderate. Each shumpus is a rompus. Every rompus is not opaque. Each grimpus is large. Every rompus is a sterpus. Yumpuses are gorpuses. Shumpuses are not orange. Every jompus is a yumpus. Every shumpus is a lempus. Gorpuses are bitter. Every gorpus is a vumpus. Sterpuses are discordant. Every yumpus is a zumpus. Every lempus is not aggressive. Jompuses are grimpuses. Gorpuses are numpuses. Rompuses are jompuses. Each lorpus is an impus. Each yumpus is not earthy. Each jompus is bright. Every vumpus is overcast. Rex is a lorpus. Rex is a rompus.
Question: Is Rex opaque?
Think step-by-step.

(1) Every rompus is not opaque.
(2) Rex is a rompus.
(3) Rex is not opaque.
Answer: False

Vumpuses are rainy. Dumpuses are wumpuses. Sterpuses are dull. Numpuses are not slow. Each numpus is a lempus. Each gorpus is a tumpus. Every lempus is not small. Each impus is earthy. Every vumpus is a zumpus. Each dumpus is bitter. Every zumpus is not kind. Tumpuses are brown. Each dumpus is a lorpus. Lorpuses are gorpuses. Each impus is a rompus. Each numpus is a dumpus. Every vumpus is a numpus. Lorpuses are sterpuses. Wumpuses are not muffled. Each gorpus is transparent. Each lorpus is nervous. Every gorpus is a brimpus. Sam is an impus. Sam is a dumpus.
Question: Is Sam bitter?
Think step-by-step.

",True,"Answer True or False to the following question. Answer as in the examples.

Each lorpus is not happy. Zumpuses are moderate. Each shumpus is a rompus. Every rompus is not opaque. Each grimpus is large. Every rompus is a sterpus. Yumpuses are gorpuses. Shumpuses are not orange. Every jompus is a yumpus. Every shumpus is a lempus. Gorpuses are bitter. Every gorpus is a vumpus. Sterpuses are discordant. Every yumpus is a zumpus. Every lempus is not aggressive. Jompuses are grimpuses. Gorpuses are numpuses. Rompuses are jompuses. Each lorpus is an impus. Each yumpus is not earthy. Each jompus is bright. Every vumpus is overcast. Rex is a lorpus. Rex is a rompus.
Question: Is Rex opaque?
Think step-by-step.

(1) Every rompus is not opaque.
(2) Rex is a rompus.
(3) Rex is not opaque.
Answer: False

Vumpuses are rainy. Dumpuses are wumpuses. Sterpuses are dull. Numpuses are not slow. Each numpus is a lempus. Each gorpus is a tumpus. Every lempus is not small. Each impus is earthy. Every vumpus is a zumpus. Each dumpus is not bitter. Every zumpus is not kind. Tumpuses are brown. Each dumpus is a lorpus. Lorpuses are gorpuses. Each impus is a rompus. Each numpus is a dumpus. Every vumpus is a numpus. Lorpuses are sterpuses. Wumpuses are not muffled. Each gorpus is transparent. Each lorpus is nervous. Every gorpus is a brimpus. Sam is an impus. Sam is a dumpus.
Question: Is Sam bitter?
Think step-by-step.

","['Each dumpus is bitter.', 'Sam is a dumpus.', 'Sam is bitter.']",False,"['Every vumpus is a zumpus.', 'Every lempus is not small.', 'Every vumpus is a zumpus.']",False,False
"Answer True or False to the following question. Answer as in the examples.

Brimpuses are yumpuses. Grimpuses are sterpuses. Each brimpus is a jompus. Each impus is small. Vumpuses are impuses. Every vumpus is a dumpus. Each grimpus is temperate. Each vumpus is sour. Every shumpus is not transparent. Every dumpus is sunny. Impuses are wumpuses. Shumpuses are numpuses. Every brimpus is not nervous. Every shumpus is a brimpus. Every wumpus is mean. Yumpuses are liquid. Numpuses are not floral. Every impus is a shumpus. Polly is an impus. Polly is a grimpus.
Question: Is Polly small?
Think step-by-step.

(1) Each impus is small.
(2) Polly is an impus.
(3) Polly is small.
Answer: True

Every impus is a lorpus. Dumpuses are hot. Lempuses are not bright. Yumpuses are loud. Each wumpus is an impus. Each wumpus is a lempus. Every impus is floral. Dumpuses are shumpuses. Each yumpus is a jompus. Wumpuses are not small. Every shumpus is not angry. Dumpuses are gorpuses. Lorpuses are snowy. Impuses are dumpuses. Stella is a yumpus. Stella is an impus.
Question: Is Stella floral?
Think step-by-step.

",True,"Answer True or False to the following question. Answer as in the examples.

Brimpuses are yumpuses. Grimpuses are sterpuses. Each brimpus is a jompus. Each impus is small. Vumpuses are impuses. Every vumpus is a dumpus. Each grimpus is temperate. Each vumpus is sour. Every shumpus is not transparent. Every dumpus is sunny. Impuses are wumpuses. Shumpuses are numpuses. Every brimpus is not nervous. Every shumpus is a brimpus. Every wumpus is mean. Yumpuses are liquid. Numpuses are not floral. Every impus is a shumpus. Polly is an impus. Polly is a grimpus.
Question: Is Polly small?
Think step-by-step.

(1) Each impus is small.
(2) Polly is an impus.
(3) Polly is small.
Answer: True

Every impus is a lorpus. Dumpuses are hot. Lempuses are not bright. Yumpuses are loud. Each wumpus is an impus. Each wumpus is a lempus. Every impus is not floral. Dumpuses are shumpuses. Each yumpus is a jompus. Wumpuses are not small. Every shumpus is not angry. Dumpuses are gorpuses. Lorpuses are snowy. Impuses are dumpuses. Stella is a yumpus. Stella is an impus.
Question: Is Stella floral?
Think step-by-step.

","['Every impus is floral.', 'Stella is an impus.', 'Stella is floral.']",False,"['Every impus is a lorpus.', 'Stella is a yumpus.', 'Stella is floral.']",False,False
"Answer True or False to the following question. Answer as in the examples.

Every vumpus is not loud. Every lempus is not slow. Each lempus is a wumpus. Every lorpus is earthy. Vumpuses are sterpuses. Lempuses are lorpuses. Alex is a lempus. Alex is a vumpus.
Question: Is Alex slow?
Think step-by-step.

(1) Every lempus is not slow.
(2) Alex is a lempus.
(3) Alex is not slow.
Answer: False

Zumpuses are wumpuses. Every vumpus is feisty. Zumpuses are not transparent. Each shumpus is fruity. Every vumpus is a numpus. Every vumpus is a shumpus. Sally is a vumpus. Sally is a zumpus.
Question: Is Sally feisty?
Think step-by-step.

",True,"Answer True or False to the following question. Answer as in the examples.

Every vumpus is not loud. Every lempus is not slow. Each lempus is a wumpus. Every lorpus is earthy. Vumpuses are sterpuses. Lempuses are lorpuses. Alex is a lempus. Alex is a vumpus.
Question: Is Alex slow?
Think step-by-step.

(1) Every lempus is not slow.
(2) Alex is a lempus.
(3) Alex is not slow.
Answer: False

Zumpuses are wumpuses. Every vumpus is not feisty. Zumpuses are not transparent. Each shumpus is fruity. Every vumpus is a numpus. Every vumpus is a shumpus. Sally is a vumpus. Sally is a zumpus.
Question: Is Sally feisty?
Think step-by-step.

","['Every vumpus is feisty.', 'Sally is a vumpus.', 'Sally is feisty.']",True,"['Every vumpus is not feisty.', 'Sally is a vumpus.', 'Sally is not feisty.']",True,False
"Answer True or False to the following question. Answer as in the examples.

Every gorpus is shy. Each wumpus is not dull. Jompuses are rainy. Each wumpus is a jompus. Wumpuses are dumpuses. Every gorpus is a sterpus. Polly is a wumpus. Polly is a gorpus.
Question: Is Polly dull?
Think step-by-step.

(1) Each wumpus is not dull.
(2) Polly is a wumpus.
(3) Polly is not dull.
Answer: False

Jompuses are shumpuses. Jompuses are zumpuses. Each zumpus is sour. Each jompus is not floral. Sterpuses are rainy. Every sterpus is a wumpus. Sally is a jompus. Sally is a sterpus.
Question: Is Sally floral?
Think step-by-step.

",False,"Answer True or False to the following question. Answer as in the examples.

Every gorpus is shy. Each wumpus is not dull. Jompuses are rainy. Each wumpus is a jompus. Wumpuses are dumpuses. Every gorpus is a sterpus. Polly is a wumpus. Polly is a gorpus.
Question: Is Polly dull?
Think step-by-step.

(1) Each wumpus is not dull.
(2) Polly is a wumpus.
(3) Polly is not dull.
Answer: False

Jompuses are shumpuses. Jompuses are zumpuses. Each zumpus is sour. Each jompus is floral. Sterpuses are rainy. Every sterpus is a wumpus. Sally is a jompus. Sally is a sterpus.
Question: Is Sally floral?
Think step-by-step.

","['Each jompus is not floral.', 'Sally is a jompus.', 'Sally is not floral.']",True,"['Each jompus is not floral.', 'Sally is a jompus.', 'Sally is not floral.']",False,False
"Answer True or False to the following question. Answer as in the examples.

Impuses are vumpuses. Each sterpus is not large. Each impus is a sterpus. Impuses are opaque. Each wumpus is not spicy. Wumpuses are brimpuses. Fae is a wumpus. Fae is an impus.
Question: Is Fae opaque?
Think step-by-step.

(1) Impuses are opaque.
(2) Fae is an impus.
(3) Fae is opaque.
Answer: True

Every lempus is a jompus. Rompuses are numpuses. Every impus is a grimpus. Every vumpus is not opaque. Every rompus is nervous. Every lorpus is an impus. Zumpuses are not dull. Each jompus is hot. Lempuses are rompuses. Each impus is a brimpus. Each brimpus is liquid. Lempuses are blue. Each rompus is a lorpus. Lorpuses are zumpuses. Every numpus is not mean. Each lorpus is not earthy. Each vumpus is a dumpus. Every impus is not loud. Polly is a rompus. Polly is a vumpus.
Question: Is Polly nervous?
Think step-by-step.

",True,"Answer True or False to the following question. Answer as in the examples.

Impuses are vumpuses. Each sterpus is not large. Each impus is a sterpus. Impuses are opaque. Each wumpus is not spicy. Wumpuses are brimpuses. Fae is a wumpus. Fae is an impus.
Question: Is Fae opaque?
Think step-by-step.

(1) Impuses are opaque.
(2) Fae is an impus.
(3) Fae is opaque.
Answer: True

Every lempus is a jompus. Rompuses are numpuses. Every impus is a grimpus. Every vumpus is not opaque. Every rompus is not nervous. Every lorpus is an impus. Zumpuses are not dull. Each jompus is hot. Lempuses are rompuses. Each impus is a brimpus. Each brimpus is liquid. Lempuses are blue. Each rompus is a lorpus. Lorpuses are zumpuses. Every numpus is not mean. Each lorpus is not earthy. Each vumpus is a dumpus. Every impus is not loud. Polly is a rompus. Polly is a vumpus.
Question: Is Polly nervous?
Think step-by-step.

","['Every rompus is nervous.', 'Polly is a rompus.', 'Polly is nervous.']",,"['Every lorpus is an impus.', 'Every rompus is a lorpus.', 'Polly is a rompus.', 'Polly is a vumpus.', 'Polly is a numpus.', 'Polly is a dumpus.']",False,False
"Answer True or False to the following question. Answer as in the examples.

Each rompus is temperate. Zumpuses are lempuses. Brimpuses are mean. Wumpuses are small. Each brimpus is a yumpus. Each zumpus is a brimpus. Each brimpus is a wumpus. Each zumpus is not sunny. Each rompus is a dumpus. Lempuses are luminous. Polly is a zumpus. Polly is a rompus.
Question: Is Polly sunny?
Think step-by-step.

(1) Each zumpus is not sunny.
(2) Polly is a zumpus.
(3) Polly is not sunny.
Answer: False

Lempuses are not nervous. Grimpuses are not fast. Each sterpus is a gorpus. Every sterpus is a lempus. Each rompus is a grimpus. Impuses are tumpuses. Each sterpus is small. Impuses are rompuses. Shumpuses are vumpuses. Rompuses are sterpuses. Impuses are melodic. Each tumpus is not opaque. Rompuses are not brown. Shumpuses are not dull. Polly is a shumpus. Polly is a rompus.
Question: Is Polly brown?
Think step-by-step.

",False,"Answer True or False to the following question. Answer as in the examples.

Each rompus is temperate. Zumpuses are lempuses. Brimpuses are mean. Wumpuses are small. Each brimpus is a yumpus. Each zumpus is a brimpus. Each brimpus is a wumpus. Each zumpus is not sunny. Each rompus is a dumpus. Lempuses are luminous. Polly is a zumpus. Polly is a rompus.
Question: Is Polly sunny?
Think step-by-step.

(1) Each zumpus is not sunny.
(2) Polly is a zumpus.
(3) Polly is not sunny.
Answer: False

Lempuses are not nervous. Grimpuses are not fast. Each sterpus is a gorpus. Every sterpus is a lempus. Each rompus is a grimpus. Impuses are tumpuses. Each sterpus is small. Impuses are rompuses. Shumpuses are vumpuses. Rompuses are sterpuses. Impuses are melodic. Each tumpus is not opaque. Rompuses are brown. Shumpuses are not dull. Polly is a shumpus. Polly is a rompus.
Question: Is Polly brown?
Think step-by-step.

","['Rompuses are not brown.', 'Polly is a rompus.', 'Polly is not brown.']",False,"['Each rompus is a grimpus.', 'Impuses are not brown.', 'Polly is a rompus.']",True,False
"Answer True or False to the following question. Answer as in the examples.

Each rompus is a zumpus. Every zumpus is sweet. Brimpuses are vumpuses. Every sterpus is not earthy. Each gorpus is not muffled. Yumpuses are not moderate. Each impus is cold. Each dumpus is a numpus. Lempuses are rompuses. Every brimpus is dull. Lempuses are shumpuses. Every dumpus is an impus. Each shumpus is large. Impuses are sterpuses. Brimpuses are yumpuses. Rompuses are amenable. Rompuses are dumpuses. Every dumpus is not overcast. Each gorpus is a jompus. Every lempus is wooden. Every impus is a brimpus. Numpuses are opaque. Fae is a dumpus. Fae is a gorpus.
Question: Is Fae overcast?
Think step-by-step.

(1) Every dumpus is not overcast.
(2) Fae is a dumpus.
(3) Fae is not overcast.
Answer: False

Every yumpus is a jompus. Each dumpus is a numpus. Dumpuses are luminous. Each grimpus is a wumpus. Grimpuses are dull. Every grimpus is a dumpus. Wumpuses are nervous. Every dumpus is a brimpus. Numpuses are not transparent. Yumpuses are floral. Wren is a yumpus. Wren is a dumpus.
Question: Is Wren luminous?
Think step-by-step.

",True,"Answer True or False to the following question. Answer as in the examples.

Each rompus is a zumpus. Every zumpus is sweet. Brimpuses are vumpuses. Every sterpus is not earthy. Each gorpus is not muffled. Yumpuses are not moderate. Each impus is cold. Each dumpus is a numpus. Lempuses are rompuses. Every brimpus is dull. Lempuses are shumpuses. Every dumpus is an impus. Each shumpus is large. Impuses are sterpuses. Brimpuses are yumpuses. Rompuses are amenable. Rompuses are dumpuses. Every dumpus is not overcast. Each gorpus is a jompus. Every lempus is wooden. Every impus is a brimpus. Numpuses are opaque. Fae is a dumpus. Fae is a gorpus.
Question: Is Fae overcast?
Think step-by-step.

(1) Every dumpus is not overcast.
(2) Fae is a dumpus.
(3) Fae is not overcast.
Answer: False

Every yumpus is a jompus. Each dumpus is a numpus. Dumpuses are not luminous. Each grimpus is a wumpus. Grimpuses are dull. Every grimpus is a dumpus. Wumpuses are nervous. Every dumpus is a brimpus. Numpuses are not transparent. Yumpuses are floral. Wren is a yumpus. Wren is a dumpus.
Question: Is Wren luminous?
Think step-by-step.

","['Dumpuses are luminous.', 'Wren is a dumpus.', 'Wren is luminous.']",,"['Every dumpus is not overcast.', 'Fae is a dumpus.', 'Fae is not overcast.', 'Wren is a dumpus.', 'Wren is a yumpus.', 'Wren is a brimpus.']",False,False
